#FIBER POSITIONER NUMTARTET OBJTYPE TARGETID DESITARGET0 RA DEC XFOCAL_DESIGN YFOCAL_DESIGN
4074 4203 5 OTHER 6781 256 1.366719 0.632639 30.024020 -60.981570
4075 4204 8 OTHER 1448 256 0.688956 0.642678 22.697006 -64.237660
4076 4205 1 OTHER 10807 256 0.755163 0.823796 46.271406 -47.686358
4077 4206 6 STDSTAR 7906 256 1.268447 1.134640 40.768107 -62.770369
4078 4207 4 LRG 1651 256 1.590899 0.455395 38.243384 -62.652927
4079 4208 5 LRG 6269 256 1.143199 0.072883 27.221309 -78.523774
4080 4209 5 STDSTAR 2519 256 0.744634 1.139346 56.726326 -55.406087
4081 4210 6 STDSTAR 4675 256 0.503030 0.544171 55.815035 -60.931261
4082 4211 6 GAL 5486 256 0.025273 0.373358 47.229702 -64.482808
4083 4212 3 LRG 1689 256 0.606796 0.665800 41.347626 -79.864936
4084 4213 6 GAL 331 256 1.453504 0.427869 67.146430 -63.335148
4085 4214 1 ELG 18369 256 0.629168 0.809084 36.458331 -85.595998
4086 4215 8 LRG 311 256 1.702419 0.224856 55.111558 -70.332347
4087 4216 5 GAL 2336 256 1.409462 1.169214 52.121659 -83.830331
4088 4217 6 STDSTAR 3760 256 0.083072 1.131277 44.188316 -80.598962
4089 4218 8 GAL 219 256 0.120685 0.800095 72.850182 -68.611793
4090 4219 4 ELG 615 256 0.260302 0.446843 65.873376 -76.902634
4091 4220 4 STDSTAR 1108 256 0.840729 0.269014 31.973700 -91.103746
4092 4221 3 OTHER 9896 256 0.819215 0.524219 62.316606 -79.648820
4093 4222 6 ELG 4150 256 0.431205 1.184912 48.827430 -85.270243
4094 4223 3 OTHER 6181 256 0.527326 0.288998 50.853221 -98.702580
4095 4224 8 GAL 2252 256 1.212412 1.085599 82.063719 -73.981818
4096 4225 3 QSO 3732 256 0.442288 0.349402 80.427742 -67.172369
4097 4226 5 OTHER 4999 256 0.032372 1.068879 74.953226 -85.484650
4098 4227 5 STDSTAR 10190 256 0.960122 0.933715 58.532497 -89.560355
4099 4228 3 ELG 16610 256 0.744618 0.937783 35.775837 -100.472090
4100 4229 7 GAL 6759 256 0.114984 0.241111 52.661421 -95.454720
4101 4230 4 LRG 2027 256 1.186785 0.270684 90.248861 -80.261141
4102 4231 6 STDSTAR 2235 256 0.531962 0.106258 52.833950 -110.741457
4103 4232 6 STDSTAR 2811 256 0.653279 1.152802 79.973881 -79.315024
4104 4233 7 ELG 9645 256 0.285401 0.846912 76.390865 -94.847642
4105 4234 9 ELG 2511 256 0.497629 0.587371 66.727254 -104.313820
4106 4235 5 QSO 7373 256 1.617861 0.587511 45.719311 -116.026606
4107 4236 8 LRG 1564 256 1.388943 0.237599 61.687337 -106.417722
4108 4237 6 ELG 153 256 0.213102 0.752316 96.167310 -89.726295
4109 4238 8 LRG 498 256 1.231880 0.472868 98.825772 -83.883998
4110 4239 5 QSO 11016 256 0.707022 0.197195 84.832437 -100.463627
4111 4240 6 GAL 6138 256 0.442359 1.053645 57.297767 -116.458037
4112 4241 4 LRG 5575 256 0.427578 1.150866 75.831660 -105.640944
4113 4242 6 LRG 4702 256 1.307143 0.184178 68.135163 -108.646564
4114 4243 5 STDSTAR 1528 256 0.572225 1.131792 47.811195 -122.199013
4115 4244 8 ELG 685 256 0.207079 0.982043 64.562763 -122.084563
4116 4245 4 LRG 5526 256 0.297584 0.717225 100.584398 -87.114366
4117 4246 7 QSO 793 256 1.488709 0.440297 91.272246 -95.822179
4118 4247 5 OTHER 6709 256 0.155173 0.626745 90.767525 -109.491788
4119 4248 6 GAL 416 256 0.872493 0.523219 56.786669 -128.166869
4120 4249 4 OTHER 3689 256 0.625659 0.827677 82.232877 -116.124129
4121 4250 3 OTHER 3588 256 1.546593 1.173199 71.081015 -116.465415
4122 4251 5 OTHER 2703 256 0.485606 0.230454 51.366459 -137.894226
4123 4252 5 ELG 2721 256 0.021465 0.759714 62.207856 -126.818224
4124 4253 7 OTHER 1994 256 1.635612 0.986384 105.763313 -95.348978
4125 4254 8 STDSTAR 11854 256 0.720601 0.293318 112.175166 -90.638490
4126 4255 5 LRG 2717 256 0.977339 0.580930 94.590298 -105.642830
4127 4256 4 STDSTAR 11763 256 0.523860 0.683735 91.018284 -113.321017
4128 4257 6 STDSTAR 3041 256 1.596114 0.216553 55.348154 -132.277575
4129 4258 7 QSO 2946 256 1.406073 0.868612 81.387948 -127.897194
4130 4259 8 LRG 80 256 0.525525 0.535630 80.610159 -128.435661
4131 4260 6 QSO 6338 256 0.988731 1.100003 51.671531 -141.942553
4132 4261 7 QSO 1563 256 0.760186 0.368203 117.185019 -99.814474
4133 4262 5 STDSTAR 3895 256 0.800347 1.123889 109.673551 -107.788171
4134 4263 9 GAL 2131 256 0.298547 0.912664 95.840673 -118.161603
4135 4264 6 QSO 8133 256 1.758510 0.840539 74.741678 -140.010420
4136 4265 5 OTHER 2722 256 1.460445 0.800997 94.936648 -124.622215
4137 4266 6 ELG 780 256 1.653078 0.709968 88.529137 -130.354745
4138 4267 11 LRG 2508 256 1.034142 1.083860 65.472271 -143.473434
4139 4268 8 STDSTAR 5225 256 0.863814 0.675537 77.310759 -140.037780
4140 4269 6 OTHER 4719 256 0.482878 0.661853 116.474599 -114.328256
4141 4270 4 STDSTAR 4856 256 1.529182 0.172268 125.433318 -107.273434
4142 4271 5 GAL 881 256 0.246291 0.357317 110.735460 -122.323755
4143 4272 9 GAL 1023 256 1.086570 0.251075 57.037400 -149.030373
4144 4273 5 OTHER 850 256 1.096591 0.498713 103.345547 -127.035437
4145 4274 2 QSO 2777 256 0.115435 1.132926 67.216753 -150.319951
4146 4275 3 LRG 10965 256 1.099852 0.606048 94.832473 -134.831916
4147 4276 4 QSO 6411 256 0.464179 1.065496 86.567784 -141.761097
4148 4277 7 STDSTAR 1649 256 1.455642 1.027279 71.440505 -156.489859
4149 4278 8 GAL 2404 256 0.611355 0.262957 126.312523 -110.956864
4150 4279 5 LRG 566 256 0.776322 1.190959 79.389332 -154.873495
4151 4280 6 OTHER 5885 256 0.111238 0.209640 121.761916 -125.868500
4152 4281 4 LRG 8039 256 1.257023 0.553442 137.855710 -102.945202
4153 4282 8 ELG 2159 256 1.064639 0.830496 112.925876 -124.304890
4154 4283 6 LRG 5089 256 1.510258 0.570230 57.564836 -168.564004
4155 4284 4 QSO 1545 256 1.046524 0.479027 105.283862 -136.554187
4156 4285 9 ELG 1094 256 1.718062 0.040256 79.288138 -154.291545
4157 4286 4 GAL 3063 256 0.455058 0.236396 101.123334 -149.082084
4158 4287 5 OTHER 286 256 0.005198 0.223237 97.547230 -152.371554
4159 4288 7 ELG 2081 256 0.937480 0.961231 69.147964 -167.364430
4160 4289 6 OTHER 4432 256 1.724822 0.744496 132.087564 -127.720441
4161 4290 3 STDSTAR 8374 256 0.888040 0.157280 142.457699 -117.110766
4162 4291 3 LRG 8879 256 0.606155 0.488779 122.449092 -129.618725
4163 4292 8 STDSTAR 13766 256 1.287771 0.940021 85.357086 -161.233175
4164 4293 10 STDSTAR 1795 256 0.539782 1.069955 118.815499 -136.450272
4165 4294 5 GAL 1052 256 0.475801 0.282535 109.479979 -151.506933
4166 4295 6 ELG 425 256 1.709903 1.164730 61.348543 -173.008636
4167 4296 8 ELG 2455 256 0.618183 0.477095 79.922359 -169.685598
4168 4297 4 QSO 60 256 0.418304 0.792653 107.761251 -156.647966
4169 4298 5 LRG 1306 256 1.769553 1.072458 99.418410 -159.281450
4170 4299 9 OTHER 7371 256 0.197878 0.247598 141.095995 -125.990459
4171 4300 6 STDSTAR 1066 256 0.243116 0.690548 137.061531 -131.662093
4172 4301 7 OTHER 1715 256 1.008204 0.806441 69.106089 -179.325234
4173 4302 6 QSO 1325 256 1.507835 0.620000 152.520437 -119.663400
4174 4303 5 OTHER 7105 256 1.725198 0.692543 130.520952 -140.371102
4175 4304 6 LRG 4407 256 1.503442 0.719954 125.445267 -151.099159
4176 4305 10 GAL 794 256 1.614296 1.020838 89.201336 -168.281033
4177 4306 1 SKY -1 256 -1.000000 100.000000 113.600148 -156.804788
4178 4307 5 GAL 1116 256 0.314564 0.675466 60.013503 -185.880138
4179 4308 3 OTHER 9967 256 0.780067 0.767127 87.184624 -175.026979
4180 4309 7 OTHER 535 256 1.664409 0.820460 103.571472 -164.948429
4181 4310 6 ELG 811 256 0.547059 0.382334 146.237517 -132.158657
4182 4311 9 OTHER 2149 256 1.163713 0.655566 154.431449 -122.851226
4183 4312 5 STDSTAR 174 256 1.245712 0.365279 100.906084 -170.653098
4184 4313 4 STDSTAR 8788 256 0.428152 0.925574 136.937400 -144.399680
4185 4314 9 LRG 161 256 0.702798 0.441090 131.383306 -153.653627
4186 4315 2 ELG 22481 256 1.705558 0.980756 74.859874 -180.830489
4187 4316 7 OTHER 2646 256 0.616197 1.015284 123.712431 -163.857797
4188 4317 2 OTHER 2695 256 0.688730 0.870305 95.244402 -175.207591
4189 4318 7 STDSTAR 2079 256 0.146761 0.589185 115.347055 -168.129847
4190 4319 5 ELG 2453 256 1.301896 0.072020 72.115654 -192.478659
4191 4320 9 QSO 1408 256 1.345514 0.493143 110.658791 -171.435237
4192 4321 6 OTHER 4176 256 1.768947 0.044476 82.032063 -184.568848
4193 4322 2 QSO 15867 256 0.817955 0.637188 154.741147 -135.524021
4194 4323 8 GAL 127 256 0.638761 0.820552 150.355778 -146.205240
4195 4324 2 LRG 7102 256 0.356832 0.646623 159.513577 -129.904210
4196 4325 6 GAL 9808 256 0.215213 0.485851 140.056650 -153.665305
4197 4326 4 ELG 1506 256 0.639250 0.061946 99.893863 -186.045284
4198 4327 8 STDSTAR 1047 256 1.556972 0.740967 136.123519 -160.505129
4199 4328 10 STDSTAR 480 256 0.429675 0.878750 79.708488 -200.314089
4200 4329 9 GAL 8403 256 0.979832 0.596216 126.791319 -163.476207
4201 4330 6 GAL 2803 256 1.642036 0.712624 97.067518 -189.469571
4202 4331 10 STDSTAR 2068 256 0.656524 0.615493 119.212422 -177.288591
4203 4332 5 LRG 1817 256 0.442852 0.555244 75.498386 -206.061618
4204 4333 10 STDSTAR 381 256 1.307564 0.919963 113.848911 -186.975257
4205 4334 4 GAL 11735 256 0.688858 0.586333 89.578540 -195.818771
4206 4335 3 ELG 2756 256 1.451104 1.100399 160.355100 -153.210494
4207 4336 3 ELG 1202 256 1.251861 0.630727 164.584845 -138.524940
4208 4337 3 STDSTAR 10712 256 1.422712 0.238288 156.300436 -154.251364
4209 4338 4 OTHER 11812 256 1.398381 0.422901 171.725986 -136.610175
4210 4339 7 LRG 1941 256 0.338979 1.119819 141.790388 -166.048254
4211 4340 6 STDSTAR 1418 256 1.566300 0.824417 140.122263 -172.179877
4212 4341 9 STDSTAR 4462 256 1.570795 0.228261 110.725880 -194.970725
4213 4342 2 GAL 8189 256 1.256738 0.941027 82.852267 -210.259805
4214 4343 7 STDSTAR 1401 256 1.746733 0.685907 133.507899 -181.494732
4215 4344 2 QSO 4087 256 1.168629 0.007441 102.413455 -201.340958
4216 4345 8 LRG 7476 256 0.239656 0.695030 121.339350 -181.979546
4217 4346 6 QSO 10713 256 0.103740 1.006745 168.525823 -154.351378
4218 4347 4 STDSTAR 4727 256 0.309356 0.025861 71.772683 -216.403443
4219 4348 4 STDSTAR 1946 256 0.748028 0.964497 162.723148 -158.925224
4220 4349 2 GAL 12619 256 0.930455 0.178185 180.922304 -140.735955
4221 4350 6 OTHER 5327 256 0.234363 0.585543 110.460892 -195.048750
4222 4351 6 OTHER 1431 256 0.163689 0.145232 157.020524 -162.599507
4223 4352 1 LRG 23111 256 0.199413 0.548801 92.111163 -209.539878
4224 4353 10 ELG 4448 256 0.747420 0.541805 142.606338 -170.823232
4225 4354 4 LRG 3779 256 0.962962 0.644029 141.099213 -185.827147
4226 4355 10 OTHER 1617 256 0.350568 0.441670 107.369485 -201.103326
4227 4356 7 GAL 8576 256 1.756456 0.630748 132.001071 -189.918828
4228 4357 5 LRG 1399 256 1.334116 0.790030 88.673713 -213.118552
4229 4358 8 LRG 1979 256 1.180201 0.649805 104.280198 -214.263485
4230 4359 4 GAL 2037 256 1.211079 0.486830 125.332772 -201.508096
4231 4360 6 ELG 431 256 1.756727 0.872254 168.248177 -157.838427
4232 4361 0 SKY -1 256 -1.000000 100.000000 178.786816 -152.373135
4233 4362 6 GAL 68 256 1.551923 0.061137 161.959036 -164.948306
4234 4363 6 ELG 6812 256 0.254688 0.474462 188.800678 -144.214283
4235 4364 10 LRG 5817 256 1.740117 0.881709 153.640298 -175.471653
4236 4365 7 OTHER 4306 256 1.470587 0.555293 78.198893 -226.981170
4237 4366 7 STDSTAR 3709 256 1.740674 0.165979 117.037856 -207.774426
4238 4367 7 GAL 702 256 1.497911 0.940328 150.799301 -182.938121
4239 4368 4 OTHER 3331 256 1.149781 0.190206 93.496316 -221.240906
4240 4369 6 ELG 5132 256 0.535235 0.191889 147.378272 -195.121812
4241 4370 5 ELG 1237 256 0.423142 0.734279 109.133054 -215.170658
4242 4371 5 QSO 4278 256 1.126858 0.769340 136.702662 -198.531424
4243 4372 3 STDSTAR 229 256 0.293218 1.087663 88.488314 -228.629111
4244 4373 8 QSO 2477 256 0.501390 0.424321 105.592007 -214.887024
4245 4374 4 OTHER 3677 256 1.207781 0.909845 125.631036 -202.541104
4246 4375 10 STDSTAR 1509 256 0.925108 1.030659 182.345801 -164.455982
4247 4376 3 QSO 3117 256 1.026224 1.118415 175.303132 -170.121417
4248 4377 10 STDSTAR 4805 256 0.634598 0.753456 192.575952 -153.390732
4249 4378 3 GAL 538 256 1.142733 1.048742 167.551817 -178.577072
4250 4379 2 OTHER 7330 256 0.618982 0.290447 159.242320 -189.009630
4251 4380 1 LRG 24809 256 1.798974 0.893526 78.786911 -234.347442
4252 4381 7 OTHER 1594 256 0.933415 0.208212 123.590682 -214.139778
4253 4382 3 QSO 2798 256 0.047106 0.783007 157.100710 -192.418592
4254 4383 5 QSO 2468 256 0.672952 0.132650 100.462963 -223.593608
4255 4384 9 ELG 2359 256 1.153393 0.278138 145.413941 -200.383139
4256 4385 5 QSO 821 256 0.148947 0.501099 116.590646 -221.582730
4257 4386 5 GAL 3912 256 0.270655 0.359000 135.441973 -211.314595
4258 4387 4 QSO 3886 256 0.983856 0.335013 91.717356 -240.050029
4259 4388 3 ELG 1850 256 1.535085 0.618738 186.057349 -175.689811
4260 4389 8 QSO 5839 256 1.038135 0.884710 188.790340 -163.589329
4261 4390 1 LRG 13319 256 1.243880 1.184321 178.586412 -185.340700
4262 4391 9 GAL 877 256 0.649456 0.874842 204.727162 -157.141540
4263 4392 4 ELG 344 256 1.255099 0.791757 132.145343 -217.130583
4264 4393 4 LRG 8968 256 0.626867 0.705758 172.635534 -191.536802
4265 4394 9 LRG 256 256 1.045915 1.057250 105.707805 -227.927641
4266 4395 7 QSO 8270 256 1.183765 0.010308 169.361201 -194.656042
4267 4396 9 ELG 2072 256 0.386539 0.627142 159.873657 -206.739320
4268 4397 4 GAL 5536 256 0.595459 0.178257 121.527404 -220.174643
4269 4398 5 STDSTAR 1494 256 1.735957 0.963526 83.446502 -242.498036
4270 4399 11 QSO 3179 256 1.045009 0.313813 102.229152 -235.887819
4271 4400 11 LRG 133 256 1.644294 0.797451 153.142494 -212.906024
4272 4401 6 OTHER 8629 256 0.284673 0.210025 123.647940 -231.178677
4273 4402 8 ELG 2256 256 0.960637 0.813886 144.813175 -222.157742
4274 4403 5 GAL 3076 256 1.503042 0.900660 195.236557 -173.423128
4275 4404 11 LRG 4840 256 0.521621 0.746559 192.486788 -181.555772
4276 4405 8 GAL 3386 256 0.579174 0.917856 198.963651 -168.285817
4277 4406 7 ELG 7830 256 1.024353 0.899033 185.533821 -187.426702
4278 4407 9 ELG 3896 256 1.190478 0.928319 96.957065 -241.050032
4279 4408 7 LRG 4034 256 0.875773 1.043588 205.517748 -160.092156
4280 4409 5 GAL 10928 256 1.753514 0.276072 171.893933 -196.199403
4281 4410 8 STDSTAR 825 256 1.644255 1.149431 136.804309 -225.903179
4282 4411 5 LRG 9119 256 1.517310 0.430802 115.076700 -239.081300
4283 4412 7 ELG 2565 256 1.431782 0.860801 164.942117 -202.854728
4284 4413 7 QSO 4803 256 0.412883 0.408415 154.466868 -212.745864
4285 4414 8 STDSTAR 300 256 0.392061 0.460619 126.395599 -231.215070
4286 4415 6 STDSTAR 9044 256 0.841686 1.008373 92.670184 -252.448157
4287 4416 8 OTHER 721 256 0.600332 0.538877 104.291653 -245.854209
4288 4417 8 STDSTAR 661 256 0.676907 0.922291 148.830456 -224.036777
4289 4418 5 LRG 8069 256 0.107352 0.246421 124.884093 -244.473289
4290 4419 6 LRG 7293 256 0.789484 0.733487 197.517181 -187.955070
4291 4420 5 QSO 6469 256 1.293851 1.055786 203.573907 -178.355473
4292 4421 7 OTHER 1512 256 0.305091 0.268503 190.213061 -191.462570
4293 4422 9 QSO 3605 256 0.328442 0.880343 144.374048 -224.193603
4294 4423 6 ELG 3348 256 0.768874 0.542520 215.655543 -171.417011
4295 4424 8 STDSTAR 5426 256 1.344529 0.349162 180.251469 -200.943952
4296 4425 5 ELG 4656 256 1.210643 1.161663 179.514412 -208.340137
4297 4426 7 GAL 1015 256 1.037620 0.547306 100.923921 -255.884850
4298 4427 7 LRG 3971 256 1.320715 0.565127 144.822454 -236.557797
4299 4428 4 LRG 2045 256 1.541760 0.712603 171.931216 -216.495959
4300 4429 3 ELG 482 256 1.480749 0.674917 116.017558 -244.678446
4301 4430 8 ELG 787 256 0.529157 1.124043 166.085033 -223.594958
4302 4431 7 STDSTAR 378 256 0.378598 0.969336 129.653473 -248.697758
4303 4432 5 OTHER 2413 256 0.274820 0.647027 87.375931 -267.399208
4304 4433 5 LRG 6956 256 1.232377 0.632621 152.058363 -231.135515
4305 4434 10 STDSTAR 2750 256 0.609491 0.230762 111.985741 -257.620775
4306 4435 4 LRG 7002 256 1.765798 0.303487 214.619301 -186.658851
4307 4436 4 OTHER 4314 256 1.256138 0.982238 201.595413 -189.774669
4308 4437 3 QSO 7206 256 1.356207 0.314656 218.515327 -179.950664
4309 4438 6 QSO 916 256 1.413792 0.058597 191.920265 -204.348777
4310 4439 3 ELG 13741 256 1.572290 1.142321 220.797248 -167.427417
4311 4440 7 LRG 4404 256 0.937487 0.649874 120.073335 -254.768044
4312 4441 8 STDSTAR 2321 256 0.382542 0.654221 153.127411 -239.222476
4313 4442 4 QSO 2205 256 1.297758 1.019650 189.555352 -207.754329
4314 4443 2 LRG 6992 256 0.197789 1.198600 183.646635 -214.880031
4315 4444 5 QSO 194 256 1.461785 0.424507 97.421181 -267.442369
4316 4445 5 STDSTAR 7311 256 0.568257 0.434303 169.654039 -229.632805
4317 4446 3 ELG 147 256 0.516946 0.588837 144.354860 -247.445860
4318 4447 5 QSO 10540 256 0.194563 1.124196 115.268702 -264.006045
4319 4448 5 STDSTAR 11724 256 1.212087 0.457983 164.008100 -227.794431
4320 4449 6 STDSTAR 4337 256 0.080239 0.186720 134.741024 -258.809528
4321 4450 6 ELG 207 256 1.570866 1.022313 98.070246 -277.001711
4322 4451 4 OTHER 2283 256 0.902389 0.400855 164.361868 -240.848992
4323 4452 3 GAL 12116 256 0.624278 0.684919 214.794200 -200.596926
4324 4453 7 STDSTAR 48 256 0.643547 1.167075 218.954058 -194.267899
4325 4454 4 GAL 4557 256 1.272373 0.982492 204.216768 -206.391252
4326 4455 3 ELG 650 256 0.840462 0.814492 116.402599 -266.020500
4327 4456 6 OTHER 309 256 0.465056 0.505668 230.096725 -177.048697
4328 4457 4 ELG 399 256 0.563739 1.064446 197.254292 -214.201567
4329 4458 8 OTHER 6678 256 0.845619 0.536274 190.035671 -217.674600
4330 4459 4 GAL 710 256 1.295577 0.520140 128.411213 -262.073677
4331 4460 6 ELG 6078 256 0.458012 0.507767 153.486679 -242.953584
4332 4461 4 STDSTAR 7104 256 1.743596 0.670524 182.427593 -227.664927
4333 4462 5 LRG 346 256 1.486912 0.833590 104.845974 -274.325108
4334 4463 5 QSO 3710 256 0.989580 0.260641 172.351304 -237.799616
4335 4464 3 GAL 13406 256 1.361748 0.080136 145.465810 -261.731629
4336 4465 7 GAL 864 256 0.400331 0.743939 120.305778 -267.346836
4337 4466 5 GAL 8483 256 0.908376 0.563016 169.270170 -240.646785
4338 4467 10 STDSTAR 277 256 1.615934 0.698270 218.481408 -198.595855
4339 4468 6 OTHER 5285 256 0.031997 0.819997 135.749224 -262.726650
4340 4469 6 LRG 6492 256 0.810354 0.943062 213.109373 -207.917541
4341 4470 4 OTHER 13849 256 1.795313 0.984989 227.169678 -188.383520
4342 4471 2 ELG 4233 256 1.712003 0.539655 210.856709 -213.252065
4343 4472 6 QSO 1420 256 1.754967 0.100391 158.272332 -254.294752
4344 4473 11 LRG 634 256 0.156065 0.456663 240.914357 -184.133780
4345 4474 9 QSO 2420 256 0.736047 0.742501 100.139022 -284.951962
4346 4475 6 QSO 550 256 1.623252 0.725924 204.724580 -225.825086
4347 4476 2 QSO 14979 256 0.166982 0.062966 111.753817 -280.115826
4348 4477 3 LRG 8482 256 1.622921 1.023901 189.737152 -231.825182
4349 4478 7 ELG 1746 256 0.257824 0.397904 158.285202 -261.030813
4350 4479 3 STDSTAR 3807 256 0.082550 0.257308 127.270351 -273.621375
4351 4480 4 ELG 6665 256 1.693402 0.244841 192.130650 -239.421813
4352 4481 5 QSO 658 256 0.385349 0.647241 180.401691 -240.940188
4353 4482 8 STDSTAR 1972 256 1.344000 0.734646 111.107968 -288.073120
4354 4483 6 LRG 6984 256 1.336666 0.729739 150.482679 -269.327162
4355 4484 4 GAL 2874 256 1.653487 0.323619 124.679749 -280.221700
4356 4485 10 ELG 1671 256 0.687067 0.297293 170.729106 -252.914812
4357 4486 6 OTHER 3079 256 1.333385 1.023917 228.015961 -211.905852
4358 4487 6 GAL 1354 256 0.144854 0.966247 233.417201 -197.920423
4359 4488 7 ELG 7111 256 0.492953 0.814029 215.642255 -213.843704
4360 4489 10 QSO 633 256 0.923250 0.212210 240.942214 -189.513582
4361 4490 2 OTHER 3679 256 0.481236 0.090894 214.638417 -226.197191
4362 4491 4 QSO 5890 256 0.372091 0.242387 246.238734 -187.623842
4363 4492 12 OTHER 2414 256 1.097912 1.164894 145.371982 -276.086959
4364 4493 8 LRG 166 256 1.005034 0.692286 166.588757 -264.560828
4365 4494 3 GAL 580 256 0.857790 0.528493 204.620085 -228.225493
4366 4495 5 LRG 10343 256 0.100934 0.776759 99.278080 -289.559884
4367 4496 6 OTHER 3225 256 1.549338 0.308977 117.033495 -291.392359
4368 4497 7 GAL 722 256 0.940833 1.065163 193.793453 -240.779806
4369 4498 6 ELG 614 256 0.771667 0.666202 160.633953 -269.822857
4370 4499 2 ELG 17735 256 1.434108 0.015337 193.601990 -247.467191
4371 4500 5 STDSTAR 8178 256 0.593134 0.696980 129.798802 -284.066312
4372 4501 3 LRG 10695 256 0.396636 0.008908 183.720405 -256.343261
4373 4502 9 QSO 5917 256 1.757648 0.779116 115.107421 -299.287507
4374 4503 9 GAL 966 256 0.239023 0.658106 150.880551 -276.907789
4375 4504 8 LRG 1044 256 0.988943 0.911615 236.737497 -208.910657
4376 4505 6 ELG 73 256 0.039100 0.854933 225.161988 -216.164284
4377 4506 8 QSO 1269 256 0.025306 0.945814 243.990880 -198.019308
4378 4507 8 STDSTAR 2736 256 0.543230 0.309776 129.063224 -295.063373
4379 4508 5 GAL 7879 256 1.041745 0.136181 173.415882 -267.671052
4380 4509 1 ELG 13191 256 0.238261 1.131370 224.112467 -225.444038
4381 4510 8 STDSTAR 8730 256 1.405704 0.869409 254.024830 -198.557555
4382 4511 10 GAL 76 256 0.559769 0.142151 218.966608 -234.583992
4383 4512 6 QSO 4998 256 0.511454 1.003463 205.029877 -247.088336
4384 4513 8 GAL 5692 256 0.273251 1.147558 150.636478 -284.927521
4385 4514 9 ELG 2642 256 0.663913 1.169238 172.872424 -268.632717
4386 4515 7 ELG 2861 256 1.584735 0.230856 103.676675 -304.713551
4387 4516 10 GAL 4735 256 0.492532 0.760434 198.314979 -247.108615
4388 4517 7 ELG 2517 256 0.471042 0.353231 118.727559 -300.189926
4389 4518 5 ELG 6355 256 1.652200 0.465779 197.382687 -253.548231
4390 4519 10 GAL 2576 256 1.568115 0.624578 164.917364 -283.340023
4391 4520 4 GAL 1960 256 0.027170 0.144621 140.996372 -292.294104
4392 4521 6 GAL 1894 256 0.185824 0.026979 184.147198 -267.048281
4393 4522 5 GAL 3820 256 0.235094 1.124706 238.282225 -218.211455
4394 4523 5 OTHER 9910 256 1.566936 0.677124 242.360593 -215.501634
